sport_id,bqs,league_short,hr,team_id,whip,pip,season,rs9,ab,qs,hldr,league,ip,ir,sport_code,er,ao,k9,slg,team_full,ops,team_abbrev,tbf,go_ao,sho,hfly,spct,wpct,end_date,bb,np,hgnd,bk,sb,bq,h9,player_id,avg,sf,sac,era,team_short,wp,hpop,so,gidp_opp,pgs,gidp,gf,ppa,hld,sv,cg,league_full,g,h,ibb,go,kbb,irs,l,gs,team_seq,svo,hr9,cs,r,s,w,babip,bb9,hb,pk,obp,sport,league_id,db,tr
1,0,National,3,137,1.19,16.2,2022,2.03,115,0,10,NL,31.0,7,mlb,11,26,10.74,.348,San Francisco Giants,.640,SF,131,1.15,0,5,65.1,.400,2022-06-23T00:00:00,12,501,9,0,0,1,7.26,666808,.217,2,1,3.19,San Francisco,2,1,37,10,*.*,0,23,3.82,0,11,0,National League,32,25,1,30,3.08,2,3,0,1.0,13,0.87,0,14,326,2,.286,3.48,1,0,.292,MLB,104,6,0
1,0,National,3,137,0.88,13.9,2022,1.99,80,0,5,NL,22.2,11,mlb,5,27,6.35,.300,San Francisco Giants,.530,SF,87,0.89,0,5,63.2,.333,2022-06-23T00:00:00,7,315,3,0,1,3,5.16,606424,.163,0,0,1.99,San Francisco,1,0,16,11,*.*,2,5,3.62,2,0,0,National League,21,13,0,24,2.29,2,2,0,1.0,1,1.19,0,8,199,1,.164,2.78,0,0,.230,MLB,104,2,0
1,0,National,0,137,1.38,13.4,2022,10.38,19,0,3,NL,4.1,3,mlb,3,3,0.00,.368,San Francisco Giants,.668,SF,20,3.67,0,1,62.1,.---,2022-06-23T00:00:00,1,58,1,0,0,0,10.38,670768,.263,0,0,6.23,San Francisco,0,0,0,1,*.*,0,3,2.90,0,0,0,National League,3,5,0,11,0.00,1,0,0,1.0,0,0.00,0,3,36,0,.263,2.08,0,0,.300,MLB,104,2,0
1,0,National,0,137,1.00,19.5,2022,6.75,15,0,1,NL,4.0,0,mlb,2,2,13.50,.200,San Francisco Giants,.435,SF,17,2.50,0,0,60.3,.---,2022-06-23T00:00:00,2,78,1,0,0,0,4.50,663546,.133,0,0,4.50,San Francisco,0,0,6,1,*.*,0,0,4.59,0,0,0,National League,2,2,0,5,3.00,0,0,0,1.0,0,0.00,0,2,47,0,.222,4.50,0,0,.235,MLB,104,1,0
1,0,National,6,137,0.96,14.8,2022,5.44,176,2,16,NL,48.0,0,mlb,14,47,7.50,.352,San Francisco Giants,.604,SF,187,1.13,0,8,65.3,.800,2022-06-23T00:00:00,10,709,12,0,3,3,6.75,596001,.205,0,0,2.62,San Francisco,1,0,40,22,101.3,2,0,3.79,0,0,0,National League,9,36,0,53,4.00,0,1,7,1.0,0,1.13,0,14,463,4,.231,1.87,1,1,.251,MLB,104,8,0
1,0,National,4,137,1.28,14.7,2022,6.75,106,0,8,NL,26.2,7,mlb,7,26,9.79,.443,San Francisco Giants,.750,SF,111,0.85,0,7,69.6,1.000,2022-06-23T00:00:00,5,392,14,0,2,5,9.79,608678,.274,0,0,2.36,San Francisco,0,0,29,13,*.*,1,2,3.53,9,1,0,National League,28,29,1,22,5.80,4,0,0,1.0,2,1.35,2,8,273,3,.342,1.69,0,0,.306,MLB,104,6,0
1,2,National,6,137,1.19,16.5,2022,4.50,104,0,11,NL,26.0,7,mlb,15,24,7.62,.510,San Francisco Giants,.806,SF,108,1.25,0,8,69.2,.333,2022-06-23T00:00:00,3,429,9,0,0,6,9.69,641793,.269,0,0,5.19,San Francisco,0,0,22,17,*.*,2,2,3.97,3,0,0,National League,24,28,0,30,7.33,2,2,0,1.0,0,2.08,0,15,297,1,.289,1.04,1,0,.296,MLB,104,5,1
1,2,National,2,137,1.34,16.8,2022,4.66,39,0,3,NL,9.2,3,mlb,5,10,9.31,.487,San Francisco Giants,.797,SF,42,0.90,0,3,63.0,.---,2022-06-23T00:00:00,3,162,4,0,0,2,9.31,661440,.256,0,0,4.66,San Francisco,0,0,10,4,162.0,0,4,3.86,1,0,0,National League,11,10,0,9,3.33,0,0,1,1.0,0,1.86,0,5,102,0,.296,2.79,0,0,.310,MLB,104,3,0
1,0,National,2,137,1.09,16.6,2022,3.91,84,0,7,NL,23.0,7,mlb,5,28,5.48,.369,San Francisco Giants,.641,SF,93,0.93,0,4,63.8,.000,2022-06-23T00:00:00,7,381,6,0,0,2,7.04,669674,.214,1,1,1.96,San Francisco,1,1,14,15,76.2,2,5,4.10,0,0,0,National League,14,18,1,26,2.00,1,1,5,1.0,0,0.78,0,7,243,0,.232,2.74,0,0,.272,MLB,104,5,1
1,3,National,1,137,1.71,18.6,2022,1.93,37,0,5,NL,9.1,1,mlb,8,13,6.75,.351,San Francisco Giants,.743,SF,46,0.62,0,1,60.9,.---,2022-06-23T00:00:00,6,174,4,0,0,5,9.64,628708,.270,1,0,7.71,San Francisco,1,0,7,9,*.*,1,2,3.78,0,0,0,National League,9,10,0,8,1.17,0,0,0,1.0,0,0.96,0,10,106,0,.300,5.79,2,0,.391,MLB,104,0,0
1,3,National,2,137,1.42,16.7,2022,2.45,74,0,8,NL,18.1,8,mlb,14,29,4.91,.500,San Francisco Giants,.825,SF,80,0.52,0,7,66.7,.333,2022-06-23T00:00:00,5,306,6,0,1,4,10.31,459429,.284,1,0,6.87,San Francisco,0,0,10,12,*.*,1,6,3.83,4,3,0,National League,21,21,1,15,2.00,2,2,0,1.0,6,0.98,0,15,204,1,.302,2.45,0,0,.325,MLB,104,6,2
1,1,National,4,137,1.09,16.7,2022,4.05,291,8,32,NL,80.0,0,mlb,24,77,11.36,.299,San Francisco Giants,.572,SF,323,0.74,0,9,67.6,.600,2022-06-23T00:00:00,28,1335,18,0,10,3,6.64,607074,.203,2,1,2.70,San Francisco,4,0,101,32,95.4,5,0,4.13,0,0,0,National League,14,59,0,57,3.61,0,4,14,1.0,0,0.45,1,25,902,6,.293,3.15,1,1,.273,MLB,104,16,0
1,1,National,1,137,1.41,15.5,2022,4.68,129,0,10,NL,32.2,4,mlb,18,35,5.51,.364,San Francisco Giants,.707,SF,143,1.11,0,4,67.1,.250,2022-06-23T00:00:00,9,507,23,1,2,3,10.19,643511,.287,2,0,4.96,San Francisco,1,0,20,32,*.*,2,4,3.55,10,0,0,National League,33,37,0,39,2.22,3,3,0,1.0,1,0.28,0,19,340,1,.327,2.48,3,0,.343,MLB,104,3,2
1,0,National,0,137,0.00,12.6,2022,5.40,5,0,0,NL,1.2,1,mlb,0,1,5.40,.000,San Francisco Giants,.000,SF,5,3.00,0,0,66.7,.---,2022-06-23T00:00:00,0,21,0,0,0,0,0.00,666619,.000,0,0,0.00,San Francisco,0,0,1,1,*.*,0,0,4.20,0,0,0,National League,1,0,0,3,*.**,0,0,0,1.0,0,0.00,0,0,14,0,.000,0.00,0,0,.000,MLB,104,0,0
1,0,National,1,137,4.00,21.0,2022,0.00,6,0,1,NL,1.0,0,mlb,3,1,0.00,1.000,San Francisco Giants,1.571,SF,7,2.00,0,1,57.1,.---,2022-06-23T00:00:00,1,21,1,0,0,0,27.00,622268,.500,0,0,27.00,San Francisco,1,0,0,2,*.*,0,1,3.00,0,0,0,National League,1,3,0,2,0.00,0,0,0,1.0,0,9.00,0,3,12,0,.400,9.00,0,0,.571,MLB,104,0,0
1,4,National,6,137,1.16,15.4,2022,5.78,324,9,39,NL,85.2,0,mlb,31,56,7.88,.361,San Francisco Giants,.652,SF,347,2.05,0,10,66.4,.750,2022-06-23T00:00:00,20,1323,30,0,7,8,8.30,657277,.244,1,0,3.26,San Francisco,3,0,75,46,94.5,12,0,3.81,0,0,0,National League,14,79,0,115,3.75,0,2,14,1.0,0,0.63,1,32,878,6,.299,2.10,2,0,.291,MLB,104,16,2
1,4,National,6,137,1.31,17.3,2022,5.27,257,2,32,NL,66.2,0,mlb,32,56,8.64,.381,San Francisco Giants,.699,SF,281,1.29,0,8,66.5,.500,2022-06-23T00:00:00,18,1152,29,0,1,10,9.32,622072,.268,3,1,4.32,San Francisco,2,0,64,41,88.6,7,0,4.10,0,0,0,National League,13,69,1,72,3.56,0,5,13,1.0,0,0.81,1,33,766,5,.332,2.43,2,0,.318,MLB,104,11,0
1,1,American,2,141,1.89,20.8,2022,7.11,26,0,4,AL,6.1,6,mlb,7,5,11.37,.538,Toronto Blue Jays,.945,TOR,33,1.40,0,2,59.8,.---,2022-06-05T00:00:00,5,132,1,0,2,4,9.95,621366,.269,0,1,9.95,Toronto,0,0,8,7,*.*,0,2,4.00,2,0,0,American League,11,7,0,7,1.60,4,0,0,2.0,0,2.84,0,7,79,0,.313,7.11,1,0,.406,MLB,103,1,0
1,0,American,1,136,1.71,14.8,2022,5.79,20,0,1,AL,4.2,2,mlb,3,4,5.79,.550,Seattle Mariners,.931,SEA,21,1.50,0,2,62.3,.---,2022-06-23T00:00:00,1,69,4,0,1,1,13.50,621366,.350,0,0,5.79,Seattle,0,0,3,5,*.*,1,0,3.29,1,0,0,American League,6,7,0,6,3.00,1,0,0,1.0,0,1.93,0,3,43,0,.375,1.93,0,0,.381,MLB,103,1,0
1,2,American,3,136,2.05,19.6,2022,6.75,77,0,11,AL,20.0,0,mlb,17,11,8.55,.455,Seattle Mariners,.897,SEA,95,2.09,0,3,59.3,.250,2022-06-23T00:00:00,17,391,10,0,0,4,10.80,666374,.312,0,0,7.65,Seattle,0,0,19,19,78.2,4,0,4.12,0,0,0,American League,5,24,0,23,1.12,0,3,5,1.0,0,1.35,2,17,232,1,.382,7.65,1,0,.442,MLB,103,2,0
1,2,American,2,136,1.29,16.1,2022,4.13,92,0,17,AL,24.0,4,mlb,14,23,10.50,.326,Seattle Mariners,.630,SEA,102,0.87,0,1,65.9,.750,2022-06-23T00:00:00,9,387,4,0,6,6,8.25,650895,.239,1,0,5.25,Seattle,1,0,28,16,*.*,1,13,3.79,1,4,0,American League,26,22,1,20,3.11,1,1,0,1.0,4,0.75,1,17,255,3,.317,3.38,0,0,.304,MLB,103,2,0
1,2,American,5,136,1.16,18.0,2022,0.87,78,0,4,AL,20.2,4,mlb,10,20,13.50,.462,Seattle Mariners,.760,SEA,87,0.50,0,7,64.5,.---,2022-06-23T00:00:00,7,372,6,0,4,4,7.40,670036,.218,0,0,4.35,Seattle,1,0,31,8,*.*,1,5,4.28,3,0,0,American League,21,17,0,10,4.43,2,0,0,1.0,0,2.18,0,11,240,0,.286,3.05,2,0,.299,MLB,103,2,1
1,5,American,10,136,1.42,15.8,2022,3.11,286,5,38,AL,72.1,0,mlb,34,98,6.47,.437,Seattle Mariners,.769,SEA,314,0.61,0,20,61.4,.200,2022-06-23T00:00:00,25,1146,20,0,2,10,9.71,623167,.273,1,1,4.23,Seattle,4,0,52,42,88.2,3,0,3.65,0,0,0,American League,13,78,0,60,2.08,0,8,13,1.0,0,1.24,0,34,704,2,.302,3.11,1,0,.332,MLB,103,17,0
1,0,American,6,136,1.04,16.3,2022,4.88,303,8,39,AL,83.0,0,mlb,21,96,8.89,.310,Seattle Mariners,.580,SEA,330,0.66,0,8,65.5,.700,2022-06-23T00:00:00,23,1353,15,0,4,2,6.83,669302,.208,1,0,2.28,Seattle,2,1,82,32,96.6,4,0,4.10,0,0,0,American League,14,63,1,63,3.57,0,3,14,1.0,0,0.65,3,24,886,7,.264,2.49,3,0,.270,MLB,103,11,1
1,0,American,0,136,0.00,15.0,2022,0.00,3,0,0,AL,1.0,0,mlb,0,2,9.00,.000,Seattle Mariners,.000,SEA,3,0.00,0,0,73.3,.---,2022-06-23T00:00:00,0,15,0,0,0,0,0.00,571704,.000,0,0,0.00,Seattle,0,0,1,0,*.*,0,1,5.00,0,0,0,American League,1,0,0,0,*.**,0,0,0,1.0,0,0.00,0,0,11,0,.000,0.00,0,0,.000,MLB,103,0,0
1,4,American,13,136,1.30,16.0,2022,4.88,289,8,26,AL,75.2,0,mlb,28,91,5.00,.439,Seattle Mariners,.749,SEA,321,0.98,0,16,64.0,.364,2022-06-23T00:00:00,27,1212,28,0,5,11,8.44,594835,.246,3,1,3.33,Seattle,0,1,42,44,86.6,8,0,3.78,0,0,0,American League,14,71,0,89,1.56,0,7,14,1.0,0,1.55,0,37,776,4,.245,3.21,1,1,.309,MLB,103,17,0
1,1,American,8,136,1.12,16.4,2022,6.06,193,5,16,AL,49.0,0,mlb,17,53,8.63,.425,Seattle Mariners,.702,SEA,202,0.87,0,12,67.5,.500,2022-06-23T00:00:00,6,805,21,0,4,1,9.00,669923,.254,2,0,3.12,Seattle,2,0,47,20,89.4,2,0,3.99,0,0,0,American League,9,49,0,46,7.83,0,2,9,1.0,0,1.47,2,21,543,2,.293,1.10,1,1,.277,MLB,103,7,1
1,1,American,0,136,0.92,14.9,2022,2.08,28,0,2,AL,8.2,3,mlb,4,10,6.23,.286,Seattle Mariners,.580,SEA,34,0.80,0,2,61.2,.---,2022-06-23T00:00:00,3,129,1,0,0,3,5.19,670090,.179,1,0,4.15,Seattle,1,0,6,5,*.*,1,1,3.79,0,0,0,American League,8,5,0,8,2.00,2,0,0,1.0,0,0.00,1,4,79,0,.217,3.12,2,0,.294,MLB,103,1,1
1,0,American,1,136,0.50,13.8,2022,0.00,21,0,0,AL,6.0,0,mlb,1,11,3.00,.286,Seattle Mariners,.429,SEA,21,0.45,0,2,67.5,.000,2022-06-23T00:00:00,0,83,1,0,0,0,4.50,543548,.143,0,0,1.50,Seattle,0,0,2,1,*.*,0,1,3.95,0,0,0,American League,2,3,0,5,*.**,0,1,0,1.0,0,1.50,0,1,56,0,.111,0.00,0,0,.143,MLB,103,0,0
1,3,American,1,136,1.46,17.1,2022,3.29,51,0,10,AL,13.2,11,mlb,7,18,5.27,.431,Seattle Mariners,.782,SEA,57,0.61,0,1,59.0,.000,2022-06-23T00:00:00,6,234,3,0,0,6,9.22,664948,.275,0,0,4.61,Seattle,0,0,8,9,*.*,4,3,4.11,3,0,0,American League,17,14,0,11,1.33,5,1,0,1.0,0,0.66,0,7,138,0,.310,3.95,0,0,.351,MLB,103,5,0
1,0,American,5,136,1.25,18.1,2022,3.00,91,0,8,AL,24.0,3,mlb,12,15,12.75,.440,Seattle Mariners,.763,SEA,99,1.20,0,6,68.0,.250,2022-06-23T00:00:00,6,435,10,0,2,2,9.00,662253,.264,0,0,4.50,Seattle,2,0,34,13,*.*,3,5,4.39,4,1,0,American League,25,24,1,18,5.67,0,3,0,1.0,3,1.87,0,14,296,1,.365,2.25,2,0,.323,MLB,103,1,0
1,0,American,0,136,0.80,14.2,2022,3.29,94,0,9,AL,27.1,8,mlb,5,32,10.54,.191,Seattle Mariners,.415,SEA,103,0.50,0,1,69.3,1.000,2022-06-23T00:00:00,8,387,4,0,0,3,4.61,682171,.149,0,0,1.65,Seattle,2,0,32,13,387.0,2,7,3.76,1,0,0,American League,25,14,0,16,4.00,3,0,1,1.0,0,0.00,0,5,268,1,.226,2.63,1,0,.223,MLB,103,4,0
1,0,American,14,136,1.19,15.6,2022,4.57,315,6,34,AL,84.2,0,mlb,40,82,9.67,.438,Seattle Mariners,.739,SEA,349,0.87,0,22,63.9,.500,2022-06-23T00:00:00,29,1317,15,0,7,3,7.65,592662,.229,1,0,4.25,Seattle,3,1,91,36,94.1,6,0,3.77,0,0,0,American League,14,72,0,71,3.14,0,6,14,1.0,0,1.49,3,41,842,6,.275,3.08,4,2,.301,MLB,103,18,3
1,0,American,4,136,0.81,15.4,2022,2.92,87,0,6,AL,24.2,12,mlb,8,28,8.76,.310,Seattle Mariners,.540,SEA,96,0.79,0,4,65.3,.600,2022-06-23T00:00:00,7,380,3,0,2,0,4.74,623149,.149,0,0,2.92,Seattle,1,0,24,4,*.*,0,11,3.96,4,4,0,American League,25,13,3,22,3.43,4,2,0,1.0,6,1.46,0,8,248,3,.153,2.55,2,0,.229,MLB,103,2,0
1,0,American,0,136,0.60,12.0,2022,2.70,21,0,0,AL,6.2,2,mlb,0,6,4.05,.095,Seattle Mariners,.269,SEA,23,1.67,0,0,58.8,.---,2022-06-23T00:00:00,2,80,2,0,0,0,2.70,656954,.095,0,0,0.00,Seattle,0,0,3,3,*.*,1,3,3.48,0,0,0,American League,5,2,0,10,1.50,0,0,0,1.0,0,0.00,0,0,47,0,.111,2.70,0,0,.174,MLB,103,0,0
1,0,American,2,136,0.61,16.6,2022,2.00,64,0,6,AL,18.0,2,mlb,2,16,13.00,.297,Seattle Mariners,.466,SEA,65,0.75,0,3,71.5,.---,2022-06-23T00:00:00,1,298,1,0,0,2,5.00,657024,.156,0,0,1.00,Seattle,0,0,26,4,*.*,0,1,4.58,3,0,0,American League,17,10,0,12,26.00,0,0,0,1.0,0,1.00,0,2,213,0,.222,0.50,0,0,.169,MLB,103,3,0
1,0,American,1,136,2.45,20.5,2022,4.91,18,0,2,AL,3.2,5,mlb,3,3,12.27,.556,Seattle Mariners,1.006,SEA,20,1.00,0,1,73.3,.---,2022-06-23T00:00:00,2,75,4,0,0,0,17.18,664849,.389,0,0,7.36,Seattle,0,0,5,4,*.*,0,2,3.75,0,0,0,American League,2,7,0,3,2.50,1,0,0,1.0,0,2.45,0,3,55,0,.500,4.91,0,0,.450,MLB,103,0,0
1,0,National,5,138,1.04,15.5,2022,7.11,114,0,12,NL,31.2,10,mlb,8,26,7.39,.368,St. Louis Cardinals,.647,STL,129,1.58,0,6,62.7,.750,2022-06-23T00:00:00,12,491,3,0,1,7,5.97,650893,.184,0,0,2.27,St. Louis,0,0,26,15,*.*,3,3,3.81,10,1,0,National League,25,21,2,41,2.17,4,1,0,1.0,1,1.42,1,9,308,3,.193,3.41,3,1,.279,MLB,104,6,0
1,0,National,0,138,1.00,15.0,2022,0.00,8,0,0,NL,2.0,0,mlb,0,2,4.50,.250,St. Louis Cardinals,.500,STL,8,1.50,0,0,66.7,.---,2022-06-23T00:00:00,0,30,2,0,0,0,9.00,658551,.250,0,0,0.00,St. Louis,0,0,1,1,*.*,0,1,3.75,0,0,0,National League,1,2,0,3,*.**,0,0,0,1.0,0,0.00,0,0,20,0,.286,0.00,0,0,.250,MLB,104,0,0
1,0,National,1,138,2.33,21.8,2022,6.00,23,0,3,NL,6.0,0,mlb,5,5,6.00,.522,St. Louis Cardinals,1.006,STL,31,1.40,0,2,55.0,.---,2022-06-23T00:00:00,7,131,2,0,0,0,10.50,656427,.304,0,0,7.50,St. Louis,0,0,4,9,65.5,2,0,4.23,0,0,0,National League,2,7,0,7,0.57,0,0,2,1.0,0,1.50,0,6,72,0,.333,10.50,1,0,.484,MLB,104,0,1
1,1,National,2,138,1.05,16.3,2022,2.70,98,0,12,NL,26.2,3,mlb,8,33,11.14,.327,St. Louis Cardinals,.591,STL,106,0.36,0,4,66.7,.500,2022-06-23T00:00:00,8,435,4,0,0,2,6.75,606149,.204,0,0,2.70,St. Louis,2,0,33,9,*.*,2,17,4.10,3,9,0,National League,25,20,1,12,4.13,1,2,0,1.0,12,0.68,0,10,290,2,.286,2.70,0,0,.264,MLB,104,6,0
1,0,National,0,138,0.52,14.9,2022,2.00,87,0,5,NL,27.0,11,mlb,1,26,12.33,.126,St. Louis Cardinals,.275,STL,94,0.65,0,0,64.3,1.000,2022-06-23T00:00:00,7,403,2,0,1,0,2.33,664854,.080,0,0,0.33,St. Louis,0,0,37,10,*.*,2,9,4.29,5,5,0,National League,22,7,0,17,5.29,1,0,0,1.0,7,0.00,0,2,259,2,.140,2.33,0,0,.149,MLB,104,4,0
1,3,National,3,138,1.40,18.1,2022,2.20,101,0,6,NL,28.2,0,mlb,16,18,9.10,.337,St. Louis Cardinals,.694,STL,126,1.89,0,7,56.2,.200,2022-06-23T00:00:00,20,518,6,0,1,6,6.28,663855,.198,0,0,5.02,St. Louis,2,1,29,26,74.0,6,0,4.11,0,0,0,National League,9,20,0,34,1.45,0,4,7,1.0,0,0.94,1,16,291,1,.246,6.28,5,0,.357,MLB,104,5,0
1,3,National,4,138,1.29,16.0,2022,6.11,248,5,25,NL,70.2,0,mlb,26,58,4.97,.331,St. Louis Cardinals,.657,STL,290,1.71,0,8,57.9,.625,2022-06-23T00:00:00,32,1128,26,0,4,9,7.51,641712,.238,5,2,3.31,St. Louis,3,0,39,50,86.8,13,0,3.89,0,0,0,National League,13,59,0,99,1.22,0,3,13,1.0,0,0.51,3,27,653,5,.262,4.08,3,0,.326,MLB,104,9,1
1,0,National,4,138,1.61,18.9,2022,9.00,71,0,7,NL,18.0,0,mlb,8,27,7.50,.521,St. Louis Cardinals,.879,STL,82,0.41,0,5,59.1,.667,2022-06-23T00:00:00,10,340,7,0,0,5,9.50,669461,.268,0,1,4.00,St. Louis,2,0,15,13,85.0,2,0,4.15,0,0,0,National League,4,19,0,11,1.50,0,1,4,1.0,0,2.00,0,8,201,2,.288,5.00,0,0,.358,MLB,104,6,0
1,2,National,8,138,1.39,18.1,2022,5.79,155,2,26,NL,37.1,0,mlb,25,34,10.61,.484,St. Louis Cardinals,.807,STL,164,0.97,0,9,67.5,.500,2022-06-23T00:00:00,8,677,8,0,0,5,10.61,571927,.284,0,0,6.03,St. Louis,1,1,44,23,75.2,2,0,4.13,0,0,0,National League,9,44,0,33,5.50,0,3,9,1.0,0,1.93,0,25,457,3,.350,1.93,1,0,.323,MLB,104,7,0
1,5,National,4,138,1.76,15.6,2022,7.09,109,0,18,NL,26.2,19,mlb,22,21,5.40,.532,St. Louis Cardinals,.940,STL,121,1.67,0,5,62.5,.---,2022-06-23T00:00:00,8,416,16,0,1,10,13.16,519008,.358,1,1,7.43,St. Louis,1,0,16,28,*.*,6,8,3.44,2,0,0,National League,24,39,0,35,2.00,10,0,0,1.0,0,1.35,1,22,260,0,.389,2.70,2,1,.408,MLB,104,5,1
1,3,National,8,138,0.97,15.6,2022,4.67,327,9,38,NL,88.2,0,mlb,26,95,7.00,.327,St. Louis Cardinals,.586,STL,351,1.01,0,8,67.3,.500,2022-06-23T00:00:00,18,1381,22,0,2,13,6.90,571945,.208,1,0,2.64,St. Louis,1,0,69,47,98.6,6,0,3.93,0,0,1,National League,14,68,0,96,3.83,0,5,14,1.0,0,0.81,0,28,929,5,.239,1.83,5,0,.259,MLB,104,13,1
1,0,National,2,138,3.00,20.0,2022,0.00,12,0,1,NL,2.0,0,mlb,4,4,4.50,1.167,St. Louis Cardinals,1.667,STL,12,0.25,0,2,67.5,.---,2022-06-23T00:00:00,0,40,3,0,0,0,27.00,425877,.500,0,0,18.00,St. Louis,0,0,1,3,*.*,0,2,3.33,0,0,0,National League,2,6,0,1,*.**,0,0,0,1.0,0,9.00,0,4,27,0,.444,0.00,0,0,.500,MLB,104,2,0
1,2,National,2,138,1.35,16.0,2022,2.70,56,0,8,NL,13.1,3,mlb,8,9,8.10,.500,St. Louis Cardinals,.816,STL,57,2.00,0,4,63.8,.000,2022-06-23T00:00:00,1,213,5,0,0,5,11.48,676050,.304,0,0,5.40,St. Louis,0,0,12,5,71.0,1,2,3.74,0,0,0,National League,9,17,0,18,12.00,0,2,3,1.0,0,1.35,0,8,136,0,.357,0.68,0,0,.316,MLB,104,5,0
1,0,National,2,138,1.33,17.3,2022,4.20,59,0,8,NL,15.0,4,mlb,5,14,8.40,.441,St. Louis Cardinals,.764,STL,65,1.14,0,3,65.6,.500,2022-06-23T00:00:00,5,259,4,1,2,1,9.00,670912,.254,0,0,3.00,St. Louis,0,0,14,12,259.0,1,1,3.98,0,0,0,National League,6,15,0,16,2.80,1,1,1,1.0,0,1.20,0,5,170,1,.302,3.00,1,0,.323,MLB,104,3,1
1,1,National,3,138,1.34,16.3,2022,4.64,159,0,15,NL,42.2,15,mlb,8,28,6.12,.333,St. Louis Cardinals,.657,STL,179,2.29,0,5,59.8,.500,2022-06-23T00:00:00,18,694,19,0,0,10,8.23,669467,.245,1,0,1.69,St. Louis,1,0,29,28,231.3,6,1,3.88,4,0,0,National League,21,39,0,64,1.61,6,2,3,1.0,0,0.63,0,8,415,2,.281,3.80,1,0,.324,MLB,104,5,0
1,0,National,2,138,4.00,27.0,2022,0.00,6,0,1,NL,1.0,0,mlb,4,1,0.00,1.500,St. Louis Cardinals,2.071,STL,7,2.00,0,2,59.3,.---,2022-06-23T00:00:00,1,27,0,0,0,0,27.00,405395,.500,0,0,36.00,St. Louis,0,0,0,3,*.*,0,1,3.86,0,0,0,National League,1,3,0,2,0.00,0,0,0,1.0,0,18.00,0,4,16,0,.250,9.00,0,0,.571,MLB,104,0,0
1,0,National,0,138,0.80,17.2,2022,19.80,17,0,1,NL,5.0,0,mlb,0,9,7.20,.059,St. Louis Cardinals,.259,STL,20,0.33,0,0,57.0,1.000,2022-06-23T00:00:00,3,86,0,0,1,0,1.80,667373,.059,0,0,0.00,St. Louis,0,0,4,5,*.*,0,0,4.30,0,0,0,National League,1,1,0,3,1.33,0,0,0,1.0,0,0.00,0,0,49,1,.077,5.40,0,0,.200,MLB,104,0,0
1,0,National,2,138,1.02,17.7,2022,1.98,51,0,5,NL,13.2,0,mlb,6,11,7.24,.314,St. Louis Cardinals,.568,STL,55,1.73,0,4,65.7,1.000,2022-06-23T00:00:00,4,242,1,0,0,1,6.59,668868,.196,0,0,3.95,St. Louis,0,0,11,9,242.0,0,1,4.40,1,1,0,National League,4,10,0,19,2.75,0,0,1,1.0,1,1.32,0,6,159,1,.211,2.63,0,0,.255,MLB,104,0,0
1,1,National,4,138,1.65,18.5,2022,6.30,80,0,12,NL,20.0,10,mlb,13,23,7.20,.463,St. Louis Cardinals,.828,STL,93,0.87,0,6,61.8,.750,2022-06-23T00:00:00,11,369,4,0,3,2,9.90,572403,.275,1,0,5.85,St. Louis,0,0,16,12,*.*,0,3,3.97,3,0,0,National League,16,22,1,20,1.45,1,1,0,1.0,1,1.80,0,15,228,3,.295,4.95,1,0,.366,MLB,104,3,0
1,1,National,7,138,1.26,16.1,2022,5.25,318,8,47,NL,84.0,0,mlb,31,77,7.18,.396,St. Louis Cardinals,.707,STL,347,1.23,0,13,64.8,.500,2022-06-23T00:00:00,25,1351,21,0,2,7,8.68,425794,.255,2,0,3.32,St. Louis,2,0,67,47,96.5,9,0,3.89,0,0,0,National League,14,81,0,95,2.68,0,5,14,1.0,0,0.75,3,32,876,5,.301,2.68,2,0,.311,MLB,104,20,2
1,3,National,0,138,1.88,24.4,2022,6.75,12,0,1,NL,2.2,2,mlb,4,3,16.88,.250,St. Louis Cardinals,.650,STL,15,0.33,0,0,60.0,.000,2022-06-23T00:00:00,2,65,2,0,0,3,10.13,673904,.250,0,0,13.50,St. Louis,0,0,5,3,*.*,0,1,4.33,0,0,0,National League,3,3,0,1,2.50,0,1,0,1.0,0,0.00,0,4,39,0,.429,6.75,1,0,.400,MLB,104,0,0
1,2,National,2,138,1.58,21.5,2022,4.97,47,0,6,NL,12.2,5,mlb,8,12,8.53,.404,St. Louis Cardinals,.777,STL,59,1.08,0,3,64.0,1.000,2022-06-23T00:00:00,9,272,2,0,0,9,7.82,676831,.234,1,0,5.68,St. Louis,0,0,12,8,*.*,1,5,4.61,1,0,0,National League,14,11,0,13,1.33,2,0,0,1.0,0,1.42,0,8,174,2,.265,6.39,2,0,.373,MLB,104,2,0
1,5,National,1,138,1.60,17.2,2022,4.68,101,0,16,NL,25.0,21,mlb,15,29,5.04,.436,St. Louis Cardinals,.815,STL,117,1.03,0,3,62.7,1.000,2022-06-23T00:00:00,10,429,11,0,0,8,10.80,621295,.297,1,1,5.40,St. Louis,3,0,14,20,*.*,2,7,3.67,4,1,0,National League,26,30,0,30,1.40,5,0,0,1.0,1,0.36,0,15,269,1,.333,3.60,4,0,.379,MLB,104,7,2
