sport_id,league_short,hr,team_id,season,ab,hldr,league,sport_code,ao,slg,team_full,ops,team_abbrev,hbp,rbi,go_ao,hfly,lob,xbh,end_date,bb,np,hgnd,roe,sb,player_id,avg,sf,sac,wo,team_short,hpop,so,gidp_opp,gidp,ppa,d,tpa,league_full,g,h,ibb,go,team_seq,tb,cs,r,t,babip,obp,sport,league_id
1,National,5,115,2022,250,31,NL,mlb,61,.392,Colorado Rockies,.752,COL,3,16,1.07,13,91,18,2022-06-23T00:00:00,33,1143,23,1,3,656582,.268,0,0,0,Colorado,0,57,26,6,4.00,10,286,National League,63,67,0,65,1.0,98,2,34,3,.330,.360,MLB,104
1,National,6,115,2022,237,31,NL,mlb,54,.392,Colorado Rockies,.733,COL,3,36,0.94,11,111,21,2022-06-23T00:00:00,32,1183,16,2,0,641857,.245,1,0,0,Colorado,0,75,21,0,4.33,13,273,National League,67,58,0,51,1.0,93,2,29,2,.331,.341,MLB,104
1,National,0,115,2022,13,1,NL,mlb,4,.154,Colorado Rockies,.308,COL,0,0,0.50,0,6,0,2022-06-23T00:00:00,0,39,1,0,0,660707,.154,0,0,0,Colorado,0,5,2,0,3.00,0,13,National League,5,2,0,2,1.0,2,0,1,0,.250,.154,MLB,104
1,National,0,115,2022,28,2,NL,mlb,13,.179,Colorado Rockies,.456,COL,0,2,0.46,1,14,1,2022-06-23T00:00:00,6,154,1,0,0,624513,.143,2,0,0,Colorado,0,7,5,0,4.28,1,36,National League,12,4,0,6,1.0,5,0,3,0,.174,.278,MLB,104
1,National,6,115,2022,230,18,NL,mlb,55,.387,Colorado Rockies,.684,COL,2,31,1.31,12,127,20,2022-06-23T00:00:00,16,892,26,3,0,663898,.243,1,0,1,Colorado,0,48,49,11,3.58,13,249,National League,58,56,0,72,1.0,89,0,34,1,.282,.297,MLB,104
1,National,3,115,2022,61,12,NL,mlb,11,.492,Colorado Rockies,.850,COL,0,9,1.64,3,27,5,2022-06-23T00:00:00,6,253,3,1,0,661531,.295,0,0,0,Colorado,0,14,9,2,3.78,1,67,National League,20,18,0,18,1.0,30,0,8,1,.341,.358,MLB,104
1,National,1,115,2022,39,4,NL,mlb,10,.333,Colorado Rockies,.583,COL,0,6,1.10,4,18,2,2022-06-23T00:00:00,1,148,1,1,0,676701,.231,0,0,0,Colorado,0,9,5,1,3.70,1,40,National League,11,9,0,11,1.0,13,0,6,0,.276,.250,MLB,104
1,American,1,116,2022,50,3,AL,mlb,16,.220,Detroit Tigers,.438,DET,0,2,0.75,1,24,2,2022-06-23T00:00:00,5,231,2,0,1,668731,.140,0,0,0,Detroit,1,15,7,1,4.20,1,55,American League,17,7,0,12,1.0,11,1,5,0,.176,.218,MLB,103
1,American,6,116,2022,218,18,AL,mlb,53,.367,Detroit Tigers,.626,DET,2,21,1.21,8,96,20,2022-06-23T00:00:00,11,843,21,4,3,595879,.216,1,0,1,Detroit,0,55,38,6,3.63,13,232,American League,57,47,0,64,1.0,80,0,18,1,.259,.259,MLB,103
1,American,0,116,2022,140,11,AL,mlb,26,.250,Detroit Tigers,.518,DET,0,7,1.42,2,61,4,2022-06-23T00:00:00,9,601,18,0,0,571466,.221,0,0,0,Detroit,0,46,15,2,4.03,4,149,American League,47,31,0,37,1.0,35,0,5,0,.330,.268,MLB,103
1,American,3,116,2022,214,36,AL,mlb,35,.374,Detroit Tigers,.710,DET,2,23,1.63,6,70,10,2022-06-23T00:00:00,11,853,22,1,0,408234,.299,2,0,1,Detroit,0,60,33,5,3.72,7,229,American League,59,64,2,57,1.0,80,0,16,0,.399,.336,MLB,103
1,American,1,116,2022,56,7,AL,mlb,17,.375,Detroit Tigers,.670,DET,1,8,0.47,3,24,5,2022-06-23T00:00:00,4,231,3,0,2,663662,.232,0,0,0,Detroit,0,18,9,1,3.79,3,61,American League,18,13,0,8,1.0,21,0,5,1,.324,.295,MLB,103
1,American,5,116,2022,190,17,AL,mlb,59,.316,Detroit Tigers,.552,DET,2,17,0.80,8,83,13,2022-06-23T00:00:00,11,755,10,2,0,600869,.184,0,0,0,Detroit,0,49,28,7,3.72,6,203,American League,54,35,0,47,1.0,60,0,20,2,.221,.236,MLB,103
1,American,4,116,2022,150,23,AL,mlb,38,.420,Detroit Tigers,.710,DET,1,16,1.18,7,47,13,2022-06-23T00:00:00,3,583,11,0,0,605612,.273,1,2,0,Detroit,0,29,17,3,3.71,8,157,American League,46,41,0,45,1.0,63,0,17,1,.314,.290,MLB,103
1,American,2,116,2022,153,15,AL,mlb,42,.359,Detroit Tigers,.646,DET,3,11,1.10,8,66,11,2022-06-23T00:00:00,5,590,14,1,2,650489,.255,3,0,0,Detroit,2,29,22,4,3.60,8,164,American League,48,39,0,46,1.0,55,3,17,1,.296,.287,MLB,103
1,American,0,116,2022,32,2,AL,mlb,15,.156,Detroit Tigers,.351,DET,0,2,0.27,1,10,1,2022-06-23T00:00:00,3,139,1,0,0,665019,.125,1,0,0,Detroit,0,10,5,1,3.86,1,36,American League,15,4,0,4,1.0,5,0,3,0,.174,.194,MLB,103
1,American,0,116,2022,16,2,AL,mlb,2,.375,Detroit Tigers,.899,DET,0,0,2.50,1,8,0,2022-06-23T00:00:00,5,85,3,0,0,682985,.375,0,0,0,Detroit,0,3,2,0,4.05,0,21,American League,5,6,0,5,1.0,6,0,4,0,.462,.524,MLB,103
1,American,2,116,2022,180,20,AL,mlb,53,.272,Detroit Tigers,.584,DET,4,16,0.53,5,60,8,2022-06-23T00:00:00,25,892,12,1,2,543257,.206,3,0,0,Detroit,0,65,24,2,4.21,6,212,American League,54,37,0,28,1.0,49,1,17,0,.302,.311,MLB,103
1,American,3,116,2022,108,16,AL,mlb,31,.343,Detroit Tigers,.601,DET,0,10,0.87,3,53,8,2022-06-23T00:00:00,8,474,3,2,0,606992,.204,0,0,0,Detroit,0,28,12,4,4.09,4,116,American League,39,22,0,27,1.0,37,0,12,1,.247,.259,MLB,103
1,American,1,116,2022,83,7,AL,mlb,19,.289,Detroit Tigers,.559,DET,0,3,1.11,1,25,3,2022-06-23T00:00:00,5,332,11,0,3,656537,.229,1,3,0,Detroit,0,28,11,0,3.61,2,92,American League,31,19,0,21,1.0,24,0,8,0,.327,.270,MLB,103
1,American,0,116,2022,128,17,AL,mlb,46,.328,Detroit Tigers,.675,DET,3,11,0.72,6,52,8,2022-06-23T00:00:00,16,590,9,1,0,640457,.250,0,0,0,Detroit,0,17,12,2,4.01,6,147,American League,36,32,0,33,1.0,42,1,9,2,.288,.347,MLB,103
1,American,0,116,2022,62,13,AL,mlb,16,.355,Detroit Tigers,.667,DET,0,5,1.00,1,16,3,2022-06-23T00:00:00,2,234,4,0,0,622682,.290,0,0,0,Detroit,0,12,7,1,3.66,2,64,American League,20,18,0,16,1.0,22,2,4,1,.360,.313,MLB,103
1,American,6,116,2022,253,22,AL,mlb,71,.324,Detroit Tigers,.557,DET,2,21,1.11,11,112,19,2022-06-23T00:00:00,10,958,17,1,1,570731,.198,1,0,0,Detroit,0,54,29,6,3.60,12,266,American League,68,50,0,79,1.0,82,0,20,1,.227,.233,MLB,103
1,American,4,116,2022,199,19,AL,mlb,53,.291,Detroit Tigers,.573,DET,2,16,1.00,6,85,12,2022-06-23T00:00:00,24,933,13,0,0,679529,.191,2,0,0,Detroit,0,57,30,7,4.11,8,227,American League,63,38,0,53,1.0,58,1,17,0,.243,.282,MLB,103
1,American,13,117,2022,208,20,AL,mlb,60,.510,Houston Astros,.854,HOU,3,24,0.85,22,50,24,2022-06-23T00:00:00,21,922,14,1,3,514888,.269,0,0,0,Houston,0,41,23,6,3.97,11,232,American League,53,56,0,51,1.0,106,1,35,0,.279,.345,MLB,103
1,American,21,117,2022,219,33,AL,mlb,51,.658,Houston Astros,1.064,HOU,3,51,1.20,24,117,31,2022-06-23T00:00:00,32,1007,12,0,0,670541,.315,2,0,0,Houston,0,40,31,6,3.93,8,256,American League,61,69,2,61,1.0,144,1,45,2,.300,.406,MLB,103
1,American,5,117,2022,228,40,AL,mlb,63,.434,Houston Astros,.813,HOU,1,26,1.14,9,59,20,2022-06-23T00:00:00,29,941,19,0,1,488726,.298,1,1,0,Houston,0,27,35,1,3.62,14,260,American League,60,68,2,72,1.0,99,1,27,1,.320,.378,MLB,103
1,American,8,117,2022,231,29,AL,mlb,90,.394,Houston Astros,.743,HOU,4,32,0.61,13,112,22,2022-06-23T00:00:00,40,1078,11,0,0,608324,.229,3,0,0,Houston,0,36,48,5,3.88,14,278,American League,66,53,0,55,1.0,91,0,35,0,.237,.349,MLB,103
1,American,0,117,2022,69,3,AL,mlb,12,.130,Houston Astros,.333,HOU,1,1,1.25,2,41,2,2022-06-23T00:00:00,8,337,2,0,0,488771,.101,1,0,0,Houston,0,36,6,1,4.27,2,79,American League,31,7,0,15,1.0,9,0,5,0,.206,.203,MLB,103
1,American,3,117,2022,121,15,AL,mlb,41,.298,Houston Astros,.561,HOU,1,14,0.71,3,42,4,2022-06-23T00:00:00,7,466,8,2,0,649557,.215,0,0,0,Houston,0,25,20,4,3.61,1,129,American League,39,26,0,29,1.0,36,1,11,0,.247,.264,MLB,103
1,National,2,137,2022,46,3,NL,mlb,23,.391,San Francisco Giants,.636,SF,0,8,0.43,2,32,3,2022-05-14T00:00:00,1,149,6,1,0,643289,.239,2,0,0,San Francisco,0,4,12,0,3.04,1,49,National League,21,11,0,10,2.0,18,0,10,0,.214,.245,MLB,104
1,American,1,117,2022,42,2,AL,mlb,17,.405,Houston Astros,.724,HOU,0,5,0.88,3,12,4,2022-06-23T00:00:00,4,167,6,0,1,643289,.262,1,1,0,Houston,0,1,4,1,3.48,3,48,American League,19,11,0,15,1.0,17,2,4,0,.244,.319,MLB,103
1,American,0,117,2022,43,3,AL,mlb,7,.163,Houston Astros,.318,HOU,0,1,1.14,0,18,2,2022-06-23T00:00:00,2,204,2,1,1,592348,.116,0,0,0,Houston,0,23,4,0,4.53,2,45,American League,15,5,0,8,1.0,7,0,2,0,.250,.156,MLB,103
1,American,5,117,2022,228,27,AL,mlb,84,.364,Houston Astros,.632,HOU,3,18,0.74,5,123,24,2022-06-23T00:00:00,14,893,17,2,3,493329,.215,1,0,0,Houston,0,34,38,7,3.63,19,246,American League,62,49,0,62,1.0,83,0,22,0,.232,.268,MLB,103
1,American,5,117,2022,152,14,AL,mlb,41,.289,Houston Astros,.516,HOU,2,16,0.93,7,73,11,2022-06-23T00:00:00,13,689,2,1,0,455117,.151,1,2,0,Houston,0,53,15,2,4.05,6,170,American League,49,23,0,38,1.0,44,0,18,0,.189,.226,MLB,103
1,American,1,117,2022,11,0,AL,mlb,3,.364,Houston Astros,.455,HOU,0,1,0.67,1,4,1,2022-06-23T00:00:00,0,37,0,1,0,656695,.091,0,0,0,Houston,0,5,0,0,3.36,0,11,American League,6,1,0,2,1.0,4,0,1,0,.000,.091,MLB,103
1,American,6,117,2022,155,14,AL,mlb,38,.394,Houston Astros,.684,HOU,1,16,1.11,10,63,14,2022-06-23T00:00:00,15,637,10,0,1,676801,.219,1,0,0,Houston,0,42,14,1,3.70,7,172,American League,49,34,0,42,1.0,61,2,17,1,.259,.291,MLB,103
1,American,9,117,2022,191,28,AL,mlb,47,.471,Houston Astros,.805,HOU,5,27,0.96,10,78,18,2022-06-23T00:00:00,12,775,15,5,6,665161,.277,2,0,1,Houston,0,48,27,2,3.67,8,211,American League,54,53,0,45,1.0,90,0,27,1,.324,.333,MLB,103
1,American,0,117,2022,1,0,AL,mlb,0,.000,Houston Astros,.000,HOU,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,5,0,0,0,669309,.000,0,0,0,Houston,0,1,0,0,5.00,0,1,American League,1,0,0,0,1.0,0,0,0,0,.---,.000,MLB,103
1,American,3,117,2022,126,10,AL,mlb,28,.325,Houston Astros,.581,HOU,2,9,1.07,6,61,9,2022-06-23T00:00:00,9,518,7,0,6,642350,.190,0,0,0,Houston,1,44,17,2,3.78,4,137,American League,44,24,0,30,1.0,41,1,18,2,.266,.255,MLB,103
1,American,0,108,2022,2,0,AL,mlb,0,.000,Los Angeles Angels,.500,LAA,1,0,*.**,0,3,0,2022-06-15T00:00:00,1,14,0,0,0,605504,.000,0,0,0,LA Angels,0,1,0,0,3.50,0,4,American League,1,0,0,1,1.0,0,0,1,0,.000,.500,MLB,103
1,American,13,117,2022,221,26,AL,mlb,78,.484,Houston Astros,.837,HOU,0,45,0.59,22,105,24,2022-06-23T00:00:00,33,959,9,1,12,663656,.258,1,0,1,Houston,0,41,29,4,3.76,11,255,American League,63,57,1,46,1.0,107,1,27,0,.262,.353,MLB,103
1,American,0,118,2022,0,0,AL,mlb,0,.---,Kansas City Royals,.000,KC,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,605130,.---,0,0,0,Kansas City,0,0,0,0,-.--,0,0,American League,2,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,3,118,2022,254,32,AL,mlb,73,.390,Kansas City Royals,.750,KC,1,25,0.93,9,106,16,2022-06-23T00:00:00,26,1081,33,4,1,643217,.295,2,0,0,Kansas City,1,40,40,6,3.82,11,283,American League,67,75,0,68,1.0,99,0,27,2,.338,.360,MLB,103
1,American,0,118,2022,0,0,AL,mlb,0,.---,Kansas City Royals,.000,KC,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,671790,.---,0,0,0,Kansas City,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,0,118,2022,0,0,AL,mlb,0,.---,Kansas City Royals,.000,KC,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,664199,.---,0,0,0,Kansas City,0,0,0,0,-.--,0,0,American League,3,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,0,118,2022,0,0,AL,mlb,0,.---,Kansas City Royals,.000,KC,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,669395,.---,0,0,0,Kansas City,0,0,0,0,-.--,0,0,American League,2,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,7,118,2022,224,24,AL,mlb,62,.424,Kansas City Royals,.749,KC,3,22,0.77,10,104,21,2022-06-23T00:00:00,19,947,24,3,2,641531,.259,0,0,0,Kansas City,0,56,27,4,3.85,12,246,American League,61,58,0,48,1.0,95,3,30,2,.317,.325,MLB,103
1,American,0,118,2022,17,2,AL,mlb,5,.412,Kansas City Royals,.745,KC,0,2,0.60,2,5,2,2022-06-23T00:00:00,1,70,1,0,0,595956,.294,0,1,0,Kansas City,0,5,3,0,3.68,2,19,American League,9,5,0,3,1.0,7,0,1,0,.417,.333,MLB,103
1,American,0,118,2022,94,10,AL,mlb,26,.287,Kansas City Royals,.540,KC,1,8,0.96,0,49,5,2022-06-23T00:00:00,3,394,11,0,2,664728,.223,1,0,0,Kansas City,0,23,17,4,3.98,4,99,American League,35,21,0,25,1.0,27,1,8,1,.292,.253,MLB,103
1,American,0,118,2022,203,23,AL,mlb,52,.256,Kansas City Royals,.540,KC,3,6,1.54,4,96,8,2022-06-23T00:00:00,16,825,17,4,5,670032,.217,0,4,0,Kansas City,0,31,37,2,3.65,8,226,American League,65,44,0,80,1.0,52,0,22,0,.256,.284,MLB,103
1,American,0,118,2022,0,0,AL,mlb,0,.---,Kansas City Royals,.000,KC,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,663738,.---,0,0,0,Kansas City,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,6,118,2022,145,13,AL,mlb,40,.421,Kansas City Royals,.754,KC,0,17,0.85,10,63,14,2022-06-23T00:00:00,22,697,9,1,0,669004,.234,1,0,0,Kansas City,2,38,19,1,4.15,7,168,American League,43,34,1,34,1.0,61,1,15,1,.275,.333,MLB,103
1,American,3,118,2022,280,29,AL,mlb,109,.318,Kansas City Royals,.595,KC,0,30,0.65,14,109,18,2022-06-23T00:00:00,20,1143,21,0,9,593160,.232,7,0,0,Kansas City,1,42,44,6,3.72,15,307,American League,68,65,0,71,1.0,89,1,33,0,.256,.277,MLB,103
1,American,1,118,2022,52,4,AL,mlb,10,.288,Kansas City Royals,.552,KC,0,7,1.50,1,32,2,2022-06-23T00:00:00,4,206,6,0,0,656811,.212,1,0,0,Kansas City,0,17,7,1,3.61,1,57,American League,30,11,0,15,1.0,15,0,4,0,.286,.263,MLB,103
1,American,0,118,2022,35,5,AL,mlb,8,.486,Kansas City Royals,.907,KC,1,3,1.13,1,7,4,2022-06-23T00:00:00,2,152,7,0,2,658668,.371,0,0,0,Kansas City,0,5,5,0,4.00,4,38,American League,15,13,0,9,1.0,17,1,5,0,.433,.421,MLB,103
1,American,0,118,2022,0,0,AL,mlb,0,.---,Kansas City Royals,.000,KC,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,606303,.---,0,0,0,Kansas City,0,0,0,0,-.--,0,0,American League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,11,118,2022,223,19,AL,mlb,60,.426,Kansas City Royals,.680,KC,4,34,0.85,18,106,25,2022-06-23T00:00:00,9,839,10,3,0,521692,.211,0,0,0,Kansas City,0,65,36,6,3.56,13,236,American League,57,47,1,51,1.0,95,0,25,1,.245,.254,MLB,103
1,American,4,118,2022,134,13,AL,mlb,34,.373,Kansas City Royals,.630,KC,2,16,1.18,7,62,12,2022-06-23T00:00:00,8,536,7,1,0,656896,.201,0,0,0,Kansas City,0,33,18,5,3.72,5,144,American League,43,27,0,40,1.0,50,0,14,3,.237,.257,MLB,103
1,American,0,118,2022,7,0,AL,mlb,3,.000,Kansas City Royals,.125,KC,0,0,0.00,0,5,0,2022-06-23T00:00:00,1,37,0,0,0,665861,.000,0,0,0,Kansas City,0,4,0,0,4.63,0,8,American League,3,0,0,0,1.0,0,0,0,0,.000,.125,MLB,103
1,American,4,118,2022,165,15,AL,mlb,58,.327,Kansas City Royals,.669,KC,0,18,0.79,10,62,12,2022-06-23T00:00:00,34,827,9,1,0,467793,.206,0,0,0,Kansas City,0,27,21,1,4.16,8,199,American League,49,34,1,46,1.0,54,0,15,0,.224,.342,MLB,103
1,American,0,118,2022,0,0,AL,mlb,0,.---,Kansas City Royals,.000,KC,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,676092,.---,0,0,0,Kansas City,0,0,0,0,-.--,0,0,American League,2,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,0,118,2022,0,0,AL,mlb,0,.---,Kansas City Royals,.000,KC,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,622251,.---,0,0,0,Kansas City,0,0,0,0,-.--,0,0,American League,2,0,0,0,1.0,0,0,0,0,.---,.---,MLB,103
1,American,4,118,2022,156,15,AL,mlb,48,.391,Kansas City Royals,.739,KC,1,18,0.58,9,65,9,2022-06-23T00:00:00,19,678,17,0,1,572191,.269,2,1,0,Kansas City,1,41,21,4,3.79,3,179,American League,49,42,0,28,1.0,61,1,20,2,.336,.348,MLB,103
1,American,10,118,2022,254,23,AL,mlb,75,.453,Kansas City Royals,.737,KC,3,36,0.71,19,111,30,2022-06-23T00:00:00,14,1009,19,2,10,677951,.240,3,0,0,Kansas City,0,68,42,5,3.68,16,274,American League,66,61,1,53,1.0,115,2,38,4,.285,.285,MLB,103
1,American,3,108,2022,84,16,AL,mlb,13,.417,Los Angeles Angels,.693,LAA,0,10,1.54,1,48,8,2022-06-23T00:00:00,3,357,4,1,1,666176,.250,0,0,0,LA Angels,0,30,11,4,4.10,5,87,American League,25,21,0,20,1.0,35,1,5,0,.353,.276,MLB,103
1,American,0,108,2022,128,17,AL,mlb,32,.297,Los Angeles Angels,.611,LAA,0,5,1.03,3,42,4,2022-06-23T00:00:00,9,506,14,0,0,622110,.266,0,0,0,LA Angels,0,29,16,1,3.69,4,137,American League,42,34,0,33,1.0,38,0,7,0,.343,.314,MLB,103
1,American,0,108,2022,60,7,AL,mlb,21,.250,Los Angeles Angels,.460,LAA,0,0,0.62,1,31,3,2022-06-23T00:00:00,2,241,3,0,0,501571,.183,0,0,0,LA Angels,0,15,6,0,3.89,2,62,American League,20,11,0,13,1.0,15,0,4,1,.244,.210,MLB,103
1,American,0,108,2022,5,0,AL,mlb,3,.200,Los Angeles Angels,.575,LAA,0,2,0.33,0,3,0,2022-06-23T00:00:00,2,43,1,0,0,676950,.200,1,0,0,LA Angels,0,1,1,0,5.38,0,8,American League,4,1,0,1,1.0,1,0,0,0,.200,.375,MLB,103
1,American,6,108,2022,211,16,AL,mlb,49,.355,Los Angeles Angels,.649,LAA,2,30,0.78,12,81,13,2022-06-23T00:00:00,16,902,22,1,4,669016,.237,3,2,0,LA Angels,0,79,25,0,3.85,7,234,American League,64,50,1,38,1.0,75,2,25,0,.341,.293,MLB,103
1,American,1,108,2022,70,7,AL,mlb,21,.271,Los Angeles Angels,.501,LAA,1,6,0.90,1,30,3,2022-06-23T00:00:00,3,255,5,1,1,608686,.186,0,0,0,LA Angels,0,17,10,1,3.45,1,74,American League,23,13,0,19,1.0,19,0,8,1,.231,.230,MLB,103
1,American,15,108,2022,265,28,AL,mlb,63,.487,Los Angeles Angels,.822,LAA,3,45,0.98,22,80,29,2022-06-23T00:00:00,28,1166,19,2,7,660271,.260,2,0,0,LA Angels,0,73,41,4,3.91,13,298,American League,69,69,4,62,1.0,129,5,44,1,.302,.336,MLB,103
1,American,2,108,2022,126,12,AL,mlb,37,.333,Los Angeles Angels,.600,LAA,2,8,1.08,6,45,9,2022-06-23T00:00:00,7,508,9,0,1,650859,.214,0,1,0,LA Angels,0,23,15,1,3.74,5,136,American League,38,27,0,40,1.0,42,1,12,2,.248,.267,MLB,103
1,American,4,108,2022,143,14,AL,mlb,19,.357,Los Angeles Angels,.678,LAA,0,14,2.26,6,63,10,2022-06-23T00:00:00,19,623,13,1,0,545358,.231,0,0,1,LA Angels,0,48,15,4,3.85,6,162,American League,43,33,0,43,1.0,51,0,14,0,.319,.321,MLB,103
1,American,1,108,2022,69,11,AL,mlb,21,.290,Los Angeles Angels,.594,LAA,1,8,0.86,1,28,4,2022-06-23T00:00:00,9,324,2,0,0,435559,.203,0,0,0,LA Angels,0,16,10,3,4.10,3,79,American League,23,14,0,18,1.0,20,0,6,0,.250,.304,MLB,103
1,American,21,108,2022,225,20,AL,mlb,64,.640,Los Angeles Angels,1.025,LAA,4,43,0.34,29,85,37,2022-06-23T00:00:00,33,1113,14,1,0,545361,.284,0,0,0,LA Angels,1,75,32,3,4.25,15,262,American League,63,64,2,22,1.0,144,0,49,1,.333,.385,MLB,103
1,American,4,108,2022,188,17,AL,mlb,48,.271,Los Angeles Angels,.494,LAA,3,18,0.94,7,82,10,2022-06-23T00:00:00,9,767,9,3,10,623205,.176,2,1,0,LA Angels,0,65,24,3,3.78,6,203,American League,64,33,0,45,1.0,51,0,21,0,.240,.223,MLB,103
1,American,1,108,2022,137,13,AL,mlb,35,.277,Los Angeles Angels,.539,LAA,1,8,1.29,5,62,6,2022-06-23T00:00:00,7,572,12,2,7,642180,.219,0,5,0,LA Angels,0,32,26,3,3.81,5,150,American League,60,30,0,45,1.0,38,5,21,0,.279,.262,MLB,103
1,American,1,108,2022,32,3,AL,mlb,11,.281,Los Angeles Angels,.510,LAA,0,4,0.91,1,10,2,2022-06-23T00:00:00,3,153,1,0,0,595453,.156,0,1,0,LA Angels,0,7,4,1,4.25,1,36,American League,10,5,0,10,1.0,9,0,3,0,.167,.229,MLB,103
1,American,13,108,2022,249,27,AL,mlb,50,.486,Los Angeles Angels,.798,LAA,3,40,1.14,18,115,27,2022-06-23T00:00:00,14,1007,21,1,1,665120,.265,0,0,0,LA Angels,0,76,26,4,3.79,12,266,American League,68,66,2,57,1.0,121,1,31,2,.331,.312,MLB,103
1,American,11,108,2022,174,25,AL,mlb,43,.569,Los Angeles Angels,.978,LAA,0,29,0.72,15,46,21,2022-06-23T00:00:00,29,850,14,1,1,621493,.310,0,0,0,LA Angels,0,46,14,1,4.19,8,203,American League,48,54,0,31,1.0,99,2,38,2,.368,.409,MLB,103
1,National,1,119,2022,66,7,NL,mlb,17,.333,Los Angeles Dodgers,.587,LAD,0,4,1.35,2,33,4,2022-06-23T00:00:00,1,225,7,1,0,593643,.242,0,0,0,LA Dodgers,0,10,13,3,3.36,3,67,National League,34,16,0,23,1.0,22,0,7,0,.273,.254,MLB,104
1,National,0,119,2022,19,1,NL,mlb,5,.158,Los Angeles Dodgers,.316,LAD,0,1,1.20,0,6,0,2022-06-23T00:00:00,0,74,2,0,1,657193,.158,0,1,0,LA Dodgers,0,6,2,1,3.70,0,20,National League,11,3,0,6,1.0,3,0,1,0,.231,.158,MLB,104
1,National,4,119,2022,68,4,NL,mlb,18,.397,Los Angeles Dodgers,.706,LAD,1,10,1.22,6,36,6,2022-06-23T00:00:00,11,346,3,0,0,605131,.191,1,0,0,LA Dodgers,0,16,10,3,4.27,2,81,National League,25,13,0,22,1.0,27,0,14,0,.184,.309,MLB,104
1,National,8,119,2022,231,23,NL,mlb,66,.381,Los Angeles Dodgers,.651,LAD,1,24,0.65,12,116,23,2022-06-23T00:00:00,20,1071,12,4,8,641355,.203,0,0,0,LA Dodgers,0,75,36,4,4.25,13,252,National League,62,47,0,43,1.0,88,1,28,2,.264,.270,MLB,104
1,National,17,119,2022,245,30,NL,mlb,78,.535,Los Angeles Dodgers,.884,LAD,2,40,0.69,21,97,30,2022-06-23T00:00:00,27,1067,15,3,6,605141,.273,1,0,0,LA Dodgers,1,47,37,3,3.88,13,275,National League,60,67,0,54,1.0,131,1,53,0,.275,.349,MLB,104
1,National,0,119,2022,0,0,NL,mlb,0,.---,Los Angeles Dodgers,.000,LAD,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,641360,.---,0,0,0,LA Dodgers,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,0,119,2022,0,0,NL,mlb,0,.---,Los Angeles Dodgers,.000,LAD,0,0,-.--,0,0,0,2022-06-23T00:00:00,0,0,0,0,0,677865,.---,0,0,0,LA Dodgers,0,0,0,0,-.--,0,0,National League,1,0,0,0,1.0,0,0,0,0,.---,.---,MLB,104
1,National,7,119,2022,262,38,NL,mlb,75,.485,Los Angeles Dodgers,.870,LAD,3,42,0.81,17,87,32,2022-06-23T00:00:00,34,1174,24,2,6,518692,.302,2,0,0,LA Dodgers,0,49,55,4,3.90,23,301,National League,67,79,3,61,1.0,127,0,44,2,.346,.385,MLB,104
1,National,2,119,2022,193,27,NL,mlb,50,.394,Los Angeles Dodgers,.756,LAD,0,17,0.98,5,90,14,2022-06-23T00:00:00,23,861,24,1,5,666158,.290,2,0,1,LA Dodgers,0,40,35,0,3.95,10,218,National League,61,56,0,49,1.0,76,1,37,2,.353,.362,MLB,104
1,National,1,119,2022,6,0,NL,mlb,2,.667,Los Angeles Dodgers,.833,LAD,0,2,0.50,1,1,1,2022-06-23T00:00:00,0,26,0,0,0,656716,.167,0,0,0,LA Dodgers,0,2,1,0,4.33,0,6,National League,5,1,0,1,1.0,4,0,1,0,.000,.167,MLB,104
1,National,4,119,2022,172,9,NL,mlb,62,.267,Los Angeles Dodgers,.593,LAD,1,19,0.60,6,94,10,2022-06-23T00:00:00,42,899,12,0,0,571970,.157,0,0,0,LA Dodgers,0,46,20,2,4.18,5,215,National League,52,27,1,37,1.0,46,0,24,1,.189,.326,MLB,104
1,National,0,119,2022,0,0,NL,mlb,0,.---,Los Angeles Dodgers,1.000,LAD,0,0,-.--,0,0,0,2022-06-23T00:00:00,1,5,0,0,0,623465,.---,0,0,0,LA Dodgers,0,0,0,0,5.00,0,1,National League,1,0,0,0,1.0,0,0,0,0,.---,1.000,MLB,104
